npsn,nama,alamat,kecamatan,kabupaten,provinsi,bentuk_pendidikan,status_sekolah,latitude,longitude
40201839,SD INPRES SIDOHARJO,Desa Sidoharjo,Kec. Moilong,Kab. Banggai,Prov. Sulawesi Tengah,SD,NEGERI,-1.4467,122.3804
40201662,SMP NEGERI 1 TOILI,Jl. Ahmad yani No. 68,Kec. Toili,Kab. Banggai,Prov. Sulawesi Tengah,SMP,NEGERI,-1.4719,122.3639
40203989,SMKN 1 TOILI,JL. AHMAD YANI NO. 68,Kec. Toili,Kab. Banggai,Prov. Sulawesi Tengah,SMK,NEGERI,-1.4715,122.3618
40201850,SD INPRES SENTRAL SARI,Jl. A. Yani No 63,Kec. Toili,Kab. Banggai,Prov. Sulawesi Tengah,SD,NEGERI,-1.4721,122.3607
69963161,SMAN 1 MOILONG,JL. SISWA NO. 1,Kec. Moilong,Kab. Banggai,Prov. Sulawesi Tengah,SMA,NEGERI,-1.4332145,122.3854421
69899781,SMP NEGERI 10 TOILI,JL. SISWA NO. 1,Kec. Toili,Kab. Banggai,Prov. Sulawesi Tengah,SMP,NEGERI,-1.456312,122.361341
69888260,KB KARTINI,JL. GEMINI,Kec. Moilong,Kab. Banggai,Prov. Sulawesi Tengah,KB,SWASTA,-1.4712706,122.3550523
69733978,SMKS PAISUBATU,DS. PAISUBATU,Kec. Buko,Kab. Banggai Kepulauan,Prov. Sulawesi Tengah,SMK,SWASTA,-1.4432,122.8184
40200280,SD INPRES LABANGUN,Labangun,Kec. Buko Selatan,Kab. Banggai Kepulauan,Prov. Sulawesi Tengah,SD,NEGERI,-1.4263,122.7945
69775708,SMK NEGERI 1 BUKO,JL. KAYU MANIS NO. 01 TATABA,Kec. Buko,Kab. Banggai Kepulauan,Prov. Sulawesi Tengah,SMK,NEGERI,-1.4421,122.8543
69751133,RA/BA/TA ALKHAIRAAT SUMBER AGUNG,DESA SUMBER AGUNG KEC. NUHON,Kec. Nuhon,Kab. Banggai,Prov. Sulawesi Tengah,RA,SWASTA,-1.4290134,122.848848
40200202,SMP NEGERI 1 BULAGI SELATAN,Jl. Lantoi No. 10 Lolantang,Kec. Bulagi Selatan,Kab. Banggai Kepulauan,Prov. Sulawesi Tengah,SMP,NEGERI,-1.447,123.026
P9948033,PKBM MONGOLONAN,Jl. Trans Bangkurung ,KEC. BANGKURUNG,Kab. Banggai Laut,Prov. Sulawesi Tengah,PKBM,SWASTA,-1.4395,123.0178
69974945,SMP SATU ATAP OSAN,Desa Osan,Kec. Bulagi Selatan,Kab. Banggai Kepulauan,Prov. Sulawesi Tengah,SMP,NEGERI,-1.4262333,122.9919948
40200119,SD NEGERI PALABATU I,"Desa Palabatu I, Kecamatan Bulagi Selatan Kabupaten Banggai Kepulauan",Kec. Bulagi Selatan,Kab. Banggai Kepulauan,Prov. Sulawesi Tengah,SD,NEGERI,-1.4335,123.0342
40200360,SD 3 INPRES LIANG,Saleati,Kec. Liang,Kab. Banggai Kepulauan,Prov. Sulawesi Tengah,SD,NEGERI,-1.4545,123.228
40200349,SDN INPRES TINANGKUNG,Desa Tinangkung Kecamatan Tinangkung Selatan,Kec. Tinangkung Selatan,Kab. Banggai Kepulauan,Prov. Sulawesi Tengah,SD,NEGERI,-1.4331,123.3221
40204016,SMAN 1 TINANGKUNG SELATAN,Jl. Trans Peling No. 01,Kec. Tinangkung Selatan,Kab. Banggai Kepulauan,Prov. Sulawesi Tengah,SMA,NEGERI,-1.4461,123.3394
69942167,TK NEGERI KAMPUNG BARU,DESA KAMPUNG BARU,Kec. Tinangkung Selatan,Kab. Banggai Kepulauan,Prov. Sulawesi Tengah,TK,NEGERI,-1.430461,123.334061
40200228,SD INPRES KAMPUNG BARU,Kampung Baru,Kec. Tinangkung Selatan,Kab. Banggai Kepulauan,Prov. Sulawesi Tengah,SD,NEGERI,-1.4304,123.3353
69864646,SMP PERSADA KAMPUNG BARU,JL. TRANS PELING NO.  KAMPUNG BARU,Kec. Tinangkung Selatan,Kab. Banggai Kepulauan,Prov. Sulawesi Tengah,SMP,SWASTA,-1.4293,123.3367
40200115,SD NEGERI MANSAMAT A,Mansamat A,Kec. Tinangkung Selatan,Kab. Banggai Kepulauan,Prov. Sulawesi Tengah,SD,NEGERI,-1.4307,123.3697
40200227,SD NEGERI PAISUMOSONI,Desa Paisumosoni,Kec. Tinangkung Selatan,Kab. Banggai Kepulauan,Prov. Sulawesi Tengah,SD,NEGERI,-1.4339,123.4072
40200339,SD KATHOLIK II NULION,Desa Nulion,Kec. Totikum Selatan,Kab. Banggai Kepulauan,Prov. Sulawesi Tengah,SD,SWASTA,-1.4467,123.4393
40200340,SD KATOLIK I NULION,Nulion,Kec. Totikum Selatan,Kab. Banggai Kepulauan,Prov. Sulawesi Tengah,SD,SWASTA,-1.4331,123.4375
40200337,SD MUHAMMADIYAH PELEY,Jl..Trans Peling,Kec. Totikum Selatan,Kab. Banggai Kepulauan,Prov. Sulawesi Tengah,SD,SWASTA,-1.4473,123.4644
P9980061,PKBM MALEO,Dusun II Desa Sampaka,Kec. Totikum,Kab. Banggai Kepulauan,Prov. Sulawesi Tengah,PKBM,SWASTA,-1.4356192,123.4869111
40200247,SMAN 1 TOTIKUM,Jl. Kapitan Labas No. 01,Kec. Totikum,Kab. Banggai Kepulauan,Prov. Sulawesi Tengah,SMA,NEGERI,-1.4466,123.5154
69775581,SMK NEGERI 1 MOILONG,Jl. Siswa  No. 01,Kec. Moilong,Kab. Banggai,Prov. Sulawesi Tengah,SMK,NEGERI,-1.422,122.3846
40201650,SMP NEGERI 4 TOILI,Jl. Siswa No. 1 Mulyoharjo,Kec. Moilong,Kab. Banggai,Prov. Sulawesi Tengah,SMP,NEGERI,-1.4214,122.3845
69751141,RA/BA/TA HIDAYATURAHMAN MULYOHARJO,DESA MULYOHARJO,Kec. Moilong,Kab. Banggai,Prov. Sulawesi Tengah,RA,SWASTA,-1.4238,122.382
40201935,SD INPRES MULYOHARJO,Desa Mulyoharjo,Kec. Moilong,Kab. Banggai,Prov. Sulawesi Tengah,SD,NEGERI,-1.4238,122.3813
