npsn,nama,alamat,kecamatan,kabupaten,provinsi,bentuk_pendidikan,status_sekolah,latitude,longitude
60727169,MIS BUNGIN,BUNGIN,KEC. BOKAN KEPULAUAN,Kab. Banggai Laut,Prov. Sulawesi Tengah,MI,SWASTA,-1.977,123.7856
40200287,SD INPRES KAWALU,Dusun Kawalu,KEC. BOKAN KEPULAUAN,Kab. Banggai Laut,Prov. Sulawesi Tengah,SD,NEGERI,-1.9585,123.8493
40206507,SMP NEGERI SATU ATAP KAWALU,Dusun Kawalu,KEC. BOKAN KEPULAUAN,Kab. Banggai Laut,Prov. Sulawesi Tengah,SMP,NEGERI,-1.9585,123.8496
69949879,PAUD FLAMBOYAN,Dusun I,KEC. BANGKURUNG,Kab. Banggai Laut,Prov. Sulawesi Tengah,TK,SWASTA,-1.925206,123.062882
69819709,MIS Al-Maarif,Desa Toropot,KEC. BOKAN KEPULAUAN,Kab. Banggai Laut,Prov. Sulawesi Tengah,MI,SWASTA,-1.945,123.6314
40209828,MAS BENGGAWI TOROPOT,DESA TOROPOT,KEC. BOKAN KEPULAUAN,Kab. Banggai Laut,Prov. Sulawesi Tengah,MA,SWASTA,-1.9452,123.632
40200342,SD INPRES TOROPOT,DESA TOROPOT,KEC. BOKAN KEPULAUAN,Kab. Banggai Laut,Prov. Sulawesi Tengah,SD,NEGERI,-1.9444,123.6314
60727735,MTSS KSM TOROPOT,DESA TOROPOT,KEC. BOKAN KEPULAUAN,Kab. Banggai Laut,Prov. Sulawesi Tengah,MTs,SWASTA,-1.9449,123.632
69932250,TK NEGERI 1 BANGKURUNG,DUSUN 2,KEC. BANGKURUNG,Kab. Banggai Laut,Prov. Sulawesi Tengah,TK,NEGERI,-1.913744,123.049639
40200179,SD NEGERI KANARI,Kanari,KEC. BANGKURUNG,Kab. Banggai Laut,Prov. Sulawesi Tengah,SD,NEGERI,-1.913165,123.049673
40200236,SD NEGERI TADUNO,Taduno,KEC. BANGKURUNG,Kab. Banggai Laut,Prov. Sulawesi Tengah,SD,NEGERI,-1.9236842,123.0609203
40200249,SMA NEGERI 1 BANGKURUNG,Jl. J. Yasibang,KEC. BANGKURUNG,Kab. Banggai Laut,Prov. Sulawesi Tengah,SMA,NEGERI,-1.919,123.0768
40200207,SMP NEGERI 1 BANGKURUNG,Lantibung,KEC. BANGKURUNG,Kab. Banggai Laut,Prov. Sulawesi Tengah,SMP,NEGERI,-1.9168,123.0763
40200322,SD INPRES LANTIBUNG,Lantibung,KEC. BANGKURUNG,Kab. Banggai Laut,Prov. Sulawesi Tengah,SD,NEGERI,-1.916617,123.078015
69969608,TK NEGERI 7 BANGKURUNG,DUSUN LALA,KEC. BANGKURUNG,Kab. Banggai Laut,Prov. Sulawesi Tengah,TK,NEGERI,-1.917016,123.078781
69830650,SMP NEGERI 3 SATAP BANGKURUNG,"ds. DUNGKEAN, BANGKURUNG",KEC. BANGKURUNG,Kab. Banggai Laut,Prov. Sulawesi Tengah,SMP,NEGERI,-1.90389,123.078108
40200354,SD NEGERI LALA,Lala,KEC. BANGKURUNG,Kab. Banggai Laut,Prov. Sulawesi Tengah,SD,NEGERI,-1.9045,123.0888
69930840,TK NEGERI 4 BOKAN KEPULAUAN,Dusun I,KEC. BOKAN KEPULAUAN,Kab. Banggai Laut,Prov. Sulawesi Tengah,TK,NEGERI,-1.923,123.556
69949995,PAUD TK MUTIARA BUNDA,Jalan Keramat Dusun I,KEC. BOKAN KEPULAUAN,Kab. Banggai Laut,Prov. Sulawesi Tengah,TK,SWASTA,-1.91428,123.67309
40206522,SMP NEGERI SATU ATAP KOKUDANG,Desa Kokudang,KEC. BOKAN KEPULAUAN,Kab. Banggai Laut,Prov. Sulawesi Tengah,SMP,NEGERI,-1.9141,123.673
40200175,SD NEGERI KOKUDANG,Kokudang,KEC. BOKAN KEPULAUAN,Kab. Banggai Laut,Prov. Sulawesi Tengah,SD,NEGERI,-1.9141,123.6732
40205705,SMKN 1 BOKAN KEPULAUAN,Jalan Bukit Harapan,KEC. BOKAN KEPULAUAN,Kab. Banggai Laut,Prov. Sulawesi Tengah,SMK,NEGERI,-1.9237,123.7096
69931653,PAUD TERPADU MONDOPULI,Dusun I,KEC. BOKAN KEPULAUAN,Kab. Banggai Laut,Prov. Sulawesi Tengah,KB,SWASTA,-1.923027,123.709332
40200109,SD NEGERI MINANGA,Desa Minanga,KEC. BOKAN KEPULAUAN,Kab. Banggai Laut,Prov. Sulawesi Tengah,SD,NEGERI,-1.9229,123.7096
40206511,SMP NEGERI SATU ATAP MINANGA,Desa Minanga,KEC. BOKAN KEPULAUAN,Kab. Banggai Laut,Prov. Sulawesi Tengah,SMP,NEGERI,-1.9231,123.7099
40200177,SD NEGERI KAUKES,Desa Kaukes,KEC. BOKAN KEPULAUAN,Kab. Banggai Laut,Prov. Sulawesi Tengah,SD,NEGERI,-1.9229,123.7098
40200103,SD NEGERI PAISUBEBE,Desa Paisubebe,KEC. BOKAN KEPULAUAN,Kab. Banggai Laut,Prov. Sulawesi Tengah,SD,NEGERI,-1.9073691,123.7722616
